tilt : 682, real_tilt ; 679, pan : 682, real_pan : 679
tilt : 1146, real_tilt ; 1144, pan : 1194, real_pan : 1192
tilt : 1146, real_tilt ; 1144, pan : 1210, real_pan : 1208
tilt : 1146, real_tilt ; 1144, pan : 1226, real_pan : 1224
tilt : 1146, real_tilt ; 1144, pan : 1242, real_pan : 1240
tilt : 1146, real_tilt ; 1144, pan : 1258, real_pan : 1256
tilt : 1146, real_tilt ; 1144, pan : 1274, real_pan : 1272
tilt : 1146, real_tilt ; 1144, pan : 1290, real_pan : 1288
tilt : 1146, real_tilt ; 1144, pan : 1306, real_pan : 1303
tilt : 1146, real_tilt ; 1144, pan : 1322, real_pan : 1320
tilt : 1146, real_tilt ; 1144, pan : 1338, real_pan : 1335
tilt : 1146, real_tilt ; 1144, pan : 1354, real_pan : 1352
tilt : 1162, real_tilt ; 1160, pan : 682, real_pan : 684
tilt : 1162, real_tilt ; 1160, pan : 698, real_pan : 698
tilt : 1162, real_tilt ; 1160, pan : 714, real_pan : 714
tilt : 1162, real_tilt ; 1160, pan : 730, real_pan : 730
tilt : 1162, real_tilt ; 1160, pan : 746, real_pan : 746
tilt : 1162, real_tilt ; 1160, pan : 762, real_pan : 762
tilt : 1162, real_tilt ; 1160, pan : 778, real_pan : 778
tilt : 1162, real_tilt ; 1160, pan : 794, real_pan : 794
tilt : 1162, real_tilt ; 1160, pan : 810, real_pan : 810
tilt : 1162, real_tilt ; 1160, pan : 826, real_pan : 826
tilt : 1162, real_tilt ; 1160, pan : 842, real_pan : 842
tilt : 1162, real_tilt ; 1160, pan : 858, real_pan : 858
tilt : 1162, real_tilt ; 1160, pan : 874, real_pan : 874
tilt : 1162, real_tilt ; 1160, pan : 890, real_pan : 890
tilt : 1162, real_tilt ; 1160, pan : 906, real_pan : 906
tilt : 1162, real_tilt ; 1160, pan : 922, real_pan : 922
tilt : 1162, real_tilt ; 1160, pan : 938, real_pan : 938
tilt : 1162, real_tilt ; 1160, pan : 954, real_pan : 953
tilt : 1162, real_tilt ; 1160, pan : 970, real_pan : 970
tilt : 1162, real_tilt ; 1160, pan : 986, real_pan : 986
tilt : 1162, real_tilt ; 1160, pan : 1002, real_pan : 1002
tilt : 1162, real_tilt ; 1160, pan : 1018, real_pan : 1018
tilt : 1162, real_tilt ; 1160, pan : 1034, real_pan : 1034
tilt : 1162, real_tilt ; 1160, pan : 1050, real_pan : 1049
tilt : 1162, real_tilt ; 1160, pan : 1066, real_pan : 1066
tilt : 1162, real_tilt ; 1160, pan : 1082, real_pan : 1082
tilt : 1162, real_tilt ; 1160, pan : 1098, real_pan : 1098
tilt : 1162, real_tilt ; 1160, pan : 1114, real_pan : 1113
tilt : 1162, real_tilt ; 1160, pan : 1130, real_pan : 1129
tilt : 1162, real_tilt ; 1160, pan : 1146, real_pan : 1145
tilt : 1162, real_tilt ; 1160, pan : 1162, real_pan : 1161
tilt : 1162, real_tilt ; 1160, pan : 1178, real_pan : 1177
tilt : 1162, real_tilt ; 1160, pan : 1194, real_pan : 1192
tilt : 1162, real_tilt ; 1160, pan : 1210, real_pan : 1208
tilt : 1162, real_tilt ; 1160, pan : 1226, real_pan : 1224
tilt : 1162, real_tilt ; 1160, pan : 1242, real_pan : 1240
tilt : 1162, real_tilt ; 1160, pan : 1258, real_pan : 1255
tilt : 1162, real_tilt ; 1160, pan : 1274, real_pan : 1272
tilt : 1162, real_tilt ; 1160, pan : 1290, real_pan : 1287
tilt : 1162, real_tilt ; 1160, pan : 1306, real_pan : 1304
tilt : 1162, real_tilt ; 1160, pan : 1322, real_pan : 1319
tilt : 1162, real_tilt ; 1160, pan : 1338, real_pan : 1336
tilt : 1162, real_tilt ; 1160, pan : 1354, real_pan : 1352
tilt : 1178, real_tilt ; 1176, pan : 682, real_pan : 684
tilt : 1178, real_tilt ; 1176, pan : 698, real_pan : 698
tilt : 1178, real_tilt ; 1176, pan : 714, real_pan : 714
tilt : 1178, real_tilt ; 1176, pan : 730, real_pan : 730
tilt : 1178, real_tilt ; 1176, pan : 746, real_pan : 747
tilt : 1178, real_tilt ; 1176, pan : 762, real_pan : 762
tilt : 1178, real_tilt ; 1176, pan : 778, real_pan : 778
tilt : 1178, real_tilt ; 1176, pan : 794, real_pan : 794
tilt : 1178, real_tilt ; 1176, pan : 810, real_pan : 810
tilt : 1178, real_tilt ; 1176, pan : 826, real_pan : 826
tilt : 1178, real_tilt ; 1176, pan : 842, real_pan : 842
tilt : 1178, real_tilt ; 1176, pan : 858, real_pan : 858
tilt : 1178, real_tilt ; 1176, pan : 874, real_pan : 873
tilt : 1178, real_tilt ; 1176, pan : 890, real_pan : 890
tilt : 1178, real_tilt ; 1176, pan : 906, real_pan : 906
tilt : 1178, real_tilt ; 1176, pan : 922, real_pan : 921
tilt : 1178, real_tilt ; 1176, pan : 938, real_pan : 937
tilt : 1178, real_tilt ; 1176, pan : 954, real_pan : 953
tilt : 1178, real_tilt ; 1176, pan : 970, real_pan : 969
tilt : 1178, real_tilt ; 1176, pan : 986, real_pan : 986
tilt : 1178, real_tilt ; 1176, pan : 1002, real_pan : 1001
tilt : 1178, real_tilt ; 1176, pan : 1018, real_pan : 1018
tilt : 1178, real_tilt ; 1176, pan : 1034, real_pan : 1033
tilt : 1178, real_tilt ; 1176, pan : 1050, real_pan : 1049
tilt : 1178, real_tilt ; 1176, pan : 1066, real_pan : 1066
tilt : 1178, real_tilt ; 1176, pan : 1082, real_pan : 1082
tilt : 1178, real_tilt ; 1176, pan : 1098, real_pan : 1098
tilt : 1178, real_tilt ; 1176, pan : 1114, real_pan : 1113
tilt : 1178, real_tilt ; 1176, pan : 1130, real_pan : 1129
tilt : 1178, real_tilt ; 1176, pan : 1146, real_pan : 1145
tilt : 1178, real_tilt ; 1176, pan : 1162, real_pan : 1160
tilt : 1178, real_tilt ; 1176, pan : 1178, real_pan : 1176
tilt : 1178, real_tilt ; 1176, pan : 1194, real_pan : 1192
tilt : 1178, real_tilt ; 1176, pan : 1210, real_pan : 1208
tilt : 1178, real_tilt ; 1176, pan : 1226, real_pan : 1224
tilt : 1178, real_tilt ; 1176, pan : 1242, real_pan : 1240
tilt : 1178, real_tilt ; 1176, pan : 1258, real_pan : 1256
tilt : 1178, real_tilt ; 1176, pan : 1274, real_pan : 1272
tilt : 1178, real_tilt ; 1176, pan : 1290, real_pan : 1288
tilt : 1178, real_tilt ; 1176, pan : 1306, real_pan : 1304
tilt : 1178, real_tilt ; 1176, pan : 1322, real_pan : 1320
tilt : 1178, real_tilt ; 1176, pan : 1338, real_pan : 1336
tilt : 1178, real_tilt ; 1176, pan : 1354, real_pan : 1352
tilt : 1194, real_tilt ; 1192, pan : 682, real_pan : 684
tilt : 1194, real_tilt ; 1192, pan : 698, real_pan : 698
tilt : 1194, real_tilt ; 1192, pan : 714, real_pan : 714
tilt : 1194, real_tilt ; 1192, pan : 730, real_pan : 731
tilt : 1194, real_tilt ; 1192, pan : 746, real_pan : 746
tilt : 1194, real_tilt ; 1192, pan : 762, real_pan : 762
tilt : 1194, real_tilt ; 1192, pan : 778, real_pan : 778
tilt : 1194, real_tilt ; 1192, pan : 794, real_pan : 794
tilt : 1194, real_tilt ; 1192, pan : 810, real_pan : 810
tilt : 1194, real_tilt ; 1192, pan : 826, real_pan : 826
tilt : 1194, real_tilt ; 1192, pan : 842, real_pan : 842
tilt : 1194, real_tilt ; 1192, pan : 858, real_pan : 858
tilt : 1194, real_tilt ; 1192, pan : 874, real_pan : 874
tilt : 1194, real_tilt ; 1192, pan : 890, real_pan : 890
tilt : 1194, real_tilt ; 1192, pan : 906, real_pan : 906
tilt : 1194, real_tilt ; 1192, pan : 922, real_pan : 922
tilt : 1194, real_tilt ; 1192, pan : 938, real_pan : 938
tilt : 1194, real_tilt ; 1192, pan : 954, real_pan : 954
tilt : 1194, real_tilt ; 1192, pan : 970, real_pan : 970
tilt : 1194, real_tilt ; 1192, pan : 986, real_pan : 986
tilt : 1194, real_tilt ; 1192, pan : 1002, real_pan : 1001
tilt : 1194, real_tilt ; 1192, pan : 1018, real_pan : 1018
tilt : 1194, real_tilt ; 1192, pan : 1034, real_pan : 1034
tilt : 1194, real_tilt ; 1192, pan : 1050, real_pan : 1049
tilt : 1194, real_tilt ; 1192, pan : 1066, real_pan : 1066
tilt : 1194, real_tilt ; 1192, pan : 1082, real_pan : 1081
tilt : 1194, real_tilt ; 1192, pan : 1098, real_pan : 1098
tilt : 1194, real_tilt ; 1192, pan : 1114, real_pan : 1113
tilt : 1194, real_tilt ; 1192, pan : 1130, real_pan : 1129
tilt : 1194, real_tilt ; 1192, pan : 1146, real_pan : 1145
tilt : 1194, real_tilt ; 1192, pan : 1162, real_pan : 1161
tilt : 1194, real_tilt ; 1192, pan : 1178, real_pan : 1176
tilt : 1194, real_tilt ; 1192, pan : 1194, real_pan : 1192
tilt : 1194, real_tilt ; 1192, pan : 1210, real_pan : 1208
tilt : 1194, real_tilt ; 1192, pan : 1226, real_pan : 1224
tilt : 1194, real_tilt ; 1192, pan : 1242, real_pan : 1240
tilt : 1194, real_tilt ; 1192, pan : 1258, real_pan : 1256
tilt : 1194, real_tilt ; 1192, pan : 1274, real_pan : 1272
tilt : 1194, real_tilt ; 1192, pan : 1290, real_pan : 1288
tilt : 1194, real_tilt ; 1192, pan : 1306, real_pan : 1304
tilt : 1194, real_tilt ; 1192, pan : 1322, real_pan : 1320
tilt : 1194, real_tilt ; 1192, pan : 1338, real_pan : 1336
tilt : 1194, real_tilt ; 1192, pan : 1354, real_pan : 1351
tilt : 1210, real_tilt ; 1208, pan : 682, real_pan : 685
tilt : 1210, real_tilt ; 1208, pan : 698, real_pan : 698
tilt : 1210, real_tilt ; 1208, pan : 714, real_pan : 714
tilt : 1210, real_tilt ; 1208, pan : 730, real_pan : 730
tilt : 1210, real_tilt ; 1208, pan : 746, real_pan : 746
tilt : 1210, real_tilt ; 1208, pan : 762, real_pan : 762
tilt : 1210, real_tilt ; 1208, pan : 778, real_pan : 778
tilt : 1210, real_tilt ; 1208, pan : 794, real_pan : 794
tilt : 1210, real_tilt ; 1208, pan : 810, real_pan : 810
tilt : 1210, real_tilt ; 1208, pan : 826, real_pan : 826
tilt : 1210, real_tilt ; 1208, pan : 842, real_pan : 842
tilt : 1210, real_tilt ; 1208, pan : 858, real_pan : 858
tilt : 1210, real_tilt ; 1208, pan : 874, real_pan : 874
tilt : 1210, real_tilt ; 1208, pan : 890, real_pan : 890
tilt : 1210, real_tilt ; 1208, pan : 906, real_pan : 906
tilt : 1210, real_tilt ; 1208, pan : 922, real_pan : 921
tilt : 1210, real_tilt ; 1208, pan : 938, real_pan : 937
tilt : 1210, real_tilt ; 1208, pan : 954, real_pan : 954
tilt : 1210, real_tilt ; 1208, pan : 970, real_pan : 970
tilt : 1210, real_tilt ; 1208, pan : 986, real_pan : 986
tilt : 1210, real_tilt ; 1208, pan : 1002, real_pan : 1001
tilt : 1210, real_tilt ; 1208, pan : 1018, real_pan : 1018
tilt : 1210, real_tilt ; 1208, pan : 1034, real_pan : 1034
tilt : 1210, real_tilt ; 1208, pan : 1050, real_pan : 1049
tilt : 1210, real_tilt ; 1208, pan : 1066, real_pan : 1066
tilt : 1210, real_tilt ; 1208, pan : 1082, real_pan : 1082
tilt : 1210, real_tilt ; 1208, pan : 1098, real_pan : 1098
tilt : 1210, real_tilt ; 1208, pan : 1114, real_pan : 1113
tilt : 1210, real_tilt ; 1208, pan : 1130, real_pan : 1129
tilt : 1210, real_tilt ; 1208, pan : 1146, real_pan : 1145
tilt : 1210, real_tilt ; 1208, pan : 1162, real_pan : 1160
tilt : 1210, real_tilt ; 1208, pan : 1178, real_pan : 1176
tilt : 1210, real_tilt ; 1208, pan : 1194, real_pan : 1192
tilt : 1210, real_tilt ; 1208, pan : 1210, real_pan : 1208
tilt : 1210, real_tilt ; 1208, pan : 1226, real_pan : 1224
tilt : 1210, real_tilt ; 1208, pan : 1242, real_pan : 1240
tilt : 1210, real_tilt ; 1208, pan : 1258, real_pan : 1256
tilt : 1210, real_tilt ; 1208, pan : 1274, real_pan : 1272
tilt : 1210, real_tilt ; 1208, pan : 1290, real_pan : 1288
tilt : 1210, real_tilt ; 1208, pan : 1306, real_pan : 1304
tilt : 1210, real_tilt ; 1208, pan : 1322, real_pan : 1320
tilt : 1210, real_tilt ; 1208, pan : 1338, real_pan : 1335
tilt : 1210, real_tilt ; 1208, pan : 1354, real_pan : 1351
tilt : 1226, real_tilt ; 1223, pan : 682, real_pan : 685
tilt : 1226, real_tilt ; 1223, pan : 698, real_pan : 698
tilt : 1226, real_tilt ; 1223, pan : 714, real_pan : 714
tilt : 1226, real_tilt ; 1223, pan : 730, real_pan : 730
tilt : 1226, real_tilt ; 1223, pan : 746, real_pan : 746
tilt : 1226, real_tilt ; 1223, pan : 762, real_pan : 762
tilt : 1226, real_tilt ; 1223, pan : 778, real_pan : 778
tilt : 1226, real_tilt ; 1223, pan : 794, real_pan : 794
tilt : 1226, real_tilt ; 1223, pan : 810, real_pan : 810
tilt : 1226, real_tilt ; 1223, pan : 826, real_pan : 826
tilt : 1226, real_tilt ; 1223, pan : 842, real_pan : 842
tilt : 1226, real_tilt ; 1223, pan : 858, real_pan : 858
tilt : 1226, real_tilt ; 1223, pan : 874, real_pan : 874
tilt : 1226, real_tilt ; 1223, pan : 890, real_pan : 890
tilt : 1226, real_tilt ; 1223, pan : 906, real_pan : 906
tilt : 1226, real_tilt ; 1223, pan : 922, real_pan : 922
tilt : 1226, real_tilt ; 1223, pan : 938, real_pan : 938
tilt : 1226, real_tilt ; 1223, pan : 954, real_pan : 953
tilt : 1226, real_tilt ; 1223, pan : 970, real_pan : 970
tilt : 1226, real_tilt ; 1223, pan : 986, real_pan : 986
tilt : 1226, real_tilt ; 1223, pan : 1002, real_pan : 1002
tilt : 1226, real_tilt ; 1223, pan : 1018, real_pan : 1018
tilt : 1226, real_tilt ; 1223, pan : 1034, real_pan : 1034
tilt : 1226, real_tilt ; 1223, pan : 1050, real_pan : 1050
tilt : 1226, real_tilt ; 1223, pan : 1066, real_pan : 1066
tilt : 1226, real_tilt ; 1223, pan : 1082, real_pan : 1082
tilt : 1226, real_tilt ; 1223, pan : 1098, real_pan : 1098
tilt : 1226, real_tilt ; 1223, pan : 1114, real_pan : 1113
tilt : 1226, real_tilt ; 1223, pan : 1130, real_pan : 1129
tilt : 1226, real_tilt ; 1223, pan : 1146, real_pan : 1146
tilt : 1226, real_tilt ; 1223, pan : 1162, real_pan : 1160
tilt : 1226, real_tilt ; 1223, pan : 1178, real_pan : 1176
tilt : 1226, real_tilt ; 1223, pan : 1194, real_pan : 1192
tilt : 1226, real_tilt ; 1223, pan : 1210, real_pan : 1209
tilt : 1226, real_tilt ; 1223, pan : 1226, real_pan : 1224
tilt : 1226, real_tilt ; 1223, pan : 1242, real_pan : 1240
tilt : 1226, real_tilt ; 1223, pan : 1258, real_pan : 1255
tilt : 1226, real_tilt ; 1223, pan : 1274, real_pan : 1272
tilt : 1226, real_tilt ; 1223, pan : 1290, real_pan : 1288
tilt : 1226, real_tilt ; 1223, pan : 1306, real_pan : 1303
tilt : 1226, real_tilt ; 1223, pan : 1322, real_pan : 1320
tilt : 1226, real_tilt ; 1223, pan : 1338, real_pan : 1335
tilt : 1226, real_tilt ; 1223, pan : 1354, real_pan : 1351
tilt : 1242, real_tilt ; 1240, pan : 682, real_pan : 684
tilt : 1242, real_tilt ; 1240, pan : 698, real_pan : 698
tilt : 1242, real_tilt ; 1240, pan : 714, real_pan : 714
tilt : 1242, real_tilt ; 1240, pan : 730, real_pan : 730
tilt : 1242, real_tilt ; 1240, pan : 746, real_pan : 746
tilt : 1242, real_tilt ; 1240, pan : 762, real_pan : 762
tilt : 1242, real_tilt ; 1240, pan : 778, real_pan : 778
tilt : 1242, real_tilt ; 1240, pan : 794, real_pan : 794
tilt : 1242, real_tilt ; 1240, pan : 810, real_pan : 810
tilt : 1242, real_tilt ; 1240, pan : 826, real_pan : 826
tilt : 1242, real_tilt ; 1240, pan : 842, real_pan : 842
tilt : 1242, real_tilt ; 1240, pan : 858, real_pan : 858
tilt : 1242, real_tilt ; 1240, pan : 874, real_pan : 874
tilt : 1242, real_tilt ; 1240, pan : 890, real_pan : 890
tilt : 1242, real_tilt ; 1240, pan : 906, real_pan : 906
tilt : 1242, real_tilt ; 1240, pan : 922, real_pan : 922
tilt : 1242, real_tilt ; 1240, pan : 938, real_pan : 937
tilt : 1242, real_tilt ; 1240, pan : 954, real_pan : 953
tilt : 1242, real_tilt ; 1240, pan : 970, real_pan : 969
tilt : 1242, real_tilt ; 1240, pan : 986, real_pan : 986
tilt : 1242, real_tilt ; 1240, pan : 1002, real_pan : 1002
tilt : 1242, real_tilt ; 1240, pan : 1018, real_pan : 1017
tilt : 1242, real_tilt ; 1240, pan : 1034, real_pan : 1034
tilt : 1242, real_tilt ; 1240, pan : 1050, real_pan : 1049
tilt : 1242, real_tilt ; 1240, pan : 1066, real_pan : 1066
tilt : 1242, real_tilt ; 1240, pan : 1082, real_pan : 1082
tilt : 1242, real_tilt ; 1240, pan : 1098, real_pan : 1098
tilt : 1242, real_tilt ; 1240, pan : 1114, real_pan : 1113
tilt : 1242, real_tilt ; 1240, pan : 1130, real_pan : 1129
tilt : 1242, real_tilt ; 1240, pan : 1146, real_pan : 1146
tilt : 1242, real_tilt ; 1240, pan : 1162, real_pan : 1161
tilt : 1242, real_tilt ; 1240, pan : 1178, real_pan : 1176
tilt : 1242, real_tilt ; 1240, pan : 1194, real_pan : 1192
tilt : 1242, real_tilt ; 1240, pan : 1210, real_pan : 1208
tilt : 1242, real_tilt ; 1240, pan : 1226, real_pan : 1224
tilt : 1242, real_tilt ; 1240, pan : 1242, real_pan : 1240
tilt : 1242, real_tilt ; 1240, pan : 1258, real_pan : 1255
tilt : 1242, real_tilt ; 1240, pan : 1274, real_pan : 1272
tilt : 1242, real_tilt ; 1240, pan : 1290, real_pan : 1288
tilt : 1242, real_tilt ; 1240, pan : 1306, real_pan : 1304
tilt : 1242, real_tilt ; 1240, pan : 1322, real_pan : 1320
tilt : 1242, real_tilt ; 1240, pan : 1338, real_pan : 1336
tilt : 1242, real_tilt ; 1240, pan : 1354, real_pan : 1352
tilt : 1258, real_tilt ; 1256, pan : 682, real_pan : 684
tilt : 1258, real_tilt ; 1256, pan : 698, real_pan : 698
tilt : 1258, real_tilt ; 1256, pan : 714, real_pan : 714
tilt : 1258, real_tilt ; 1256, pan : 730, real_pan : 730
tilt : 1258, real_tilt ; 1256, pan : 746, real_pan : 746
tilt : 1258, real_tilt ; 1256, pan : 762, real_pan : 762
tilt : 1258, real_tilt ; 1256, pan : 778, real_pan : 778
tilt : 1258, real_tilt ; 1256, pan : 794, real_pan : 794
tilt : 1258, real_tilt ; 1256, pan : 810, real_pan : 811
tilt : 1258, real_tilt ; 1256, pan : 826, real_pan : 826
tilt : 1258, real_tilt ; 1256, pan : 842, real_pan : 842
tilt : 1258, real_tilt ; 1256, pan : 858, real_pan : 858
tilt : 1258, real_tilt ; 1256, pan : 874, real_pan : 874
tilt : 1258, real_tilt ; 1256, pan : 890, real_pan : 890
tilt : 1258, real_tilt ; 1256, pan : 906, real_pan : 906
tilt : 1258, real_tilt ; 1256, pan : 922, real_pan : 921
tilt : 1258, real_tilt ; 1256, pan : 938, real_pan : 937
tilt : 1258, real_tilt ; 1256, pan : 954, real_pan : 953
tilt : 1258, real_tilt ; 1256, pan : 970, real_pan : 970
tilt : 1258, real_tilt ; 1256, pan : 986, real_pan : 985
tilt : 1258, real_tilt ; 1256, pan : 1002, real_pan : 1002
tilt : 1258, real_tilt ; 1256, pan : 1018, real_pan : 1018
tilt : 1258, real_tilt ; 1256, pan : 1034, real_pan : 1034
tilt : 1258, real_tilt ; 1256, pan : 1050, real_pan : 1049
tilt : 1258, real_tilt ; 1256, pan : 1066, real_pan : 1066
tilt : 1258, real_tilt ; 1256, pan : 1082, real_pan : 1082
tilt : 1258, real_tilt ; 1256, pan : 1098, real_pan : 1098
tilt : 1258, real_tilt ; 1256, pan : 1114, real_pan : 1113
tilt : 1258, real_tilt ; 1256, pan : 1130, real_pan : 1129
tilt : 1258, real_tilt ; 1256, pan : 1146, real_pan : 1145
tilt : 1258, real_tilt ; 1256, pan : 1162, real_pan : 1160
tilt : 1258, real_tilt ; 1256, pan : 1178, real_pan : 1176
tilt : 1258, real_tilt ; 1256, pan : 1194, real_pan : 1192
tilt : 1258, real_tilt ; 1256, pan : 1210, real_pan : 1208
tilt : 1258, real_tilt ; 1256, pan : 1226, real_pan : 1224
tilt : 1258, real_tilt ; 1256, pan : 1242, real_pan : 1240
tilt : 1258, real_tilt ; 1256, pan : 1258, real_pan : 1256
tilt : 1258, real_tilt ; 1256, pan : 1274, real_pan : 1272
tilt : 1258, real_tilt ; 1256, pan : 1290, real_pan : 1288
tilt : 1258, real_tilt ; 1256, pan : 1306, real_pan : 1304
tilt : 1258, real_tilt ; 1256, pan : 1322, real_pan : 1320
tilt : 1258, real_tilt ; 1256, pan : 1338, real_pan : 1336
tilt : 1258, real_tilt ; 1256, pan : 1354, real_pan : 1352
tilt : 1274, real_tilt ; 1272, pan : 682, real_pan : 684
tilt : 1274, real_tilt ; 1272, pan : 698, real_pan : 698
tilt : 1274, real_tilt ; 1272, pan : 714, real_pan : 714
tilt : 1274, real_tilt ; 1272, pan : 730, real_pan : 730
tilt : 1274, real_tilt ; 1272, pan : 746, real_pan : 746
tilt : 1274, real_tilt ; 1272, pan : 762, real_pan : 762
tilt : 1274, real_tilt ; 1272, pan : 778, real_pan : 779
tilt : 1274, real_tilt ; 1272, pan : 794, real_pan : 794
tilt : 1274, real_tilt ; 1272, pan : 810, real_pan : 811
tilt : 1274, real_tilt ; 1272, pan : 826, real_pan : 826
tilt : 1274, real_tilt ; 1272, pan : 842, real_pan : 842
tilt : 1274, real_tilt ; 1272, pan : 858, real_pan : 858
tilt : 1274, real_tilt ; 1272, pan : 874, real_pan : 874
tilt : 1274, real_tilt ; 1272, pan : 890, real_pan : 890
tilt : 1274, real_tilt ; 1272, pan : 906, real_pan : 906
tilt : 1274, real_tilt ; 1272, pan : 922, real_pan : 922
tilt : 1274, real_tilt ; 1272, pan : 938, real_pan : 938
tilt : 1274, real_tilt ; 1272, pan : 954, real_pan : 953
tilt : 1274, real_tilt ; 1272, pan : 970, real_pan : 970
tilt : 1274, real_tilt ; 1272, pan : 986, real_pan : 986
tilt : 1274, real_tilt ; 1272, pan : 1002, real_pan : 1001
tilt : 1274, real_tilt ; 1272, pan : 1018, real_pan : 1018
tilt : 1274, real_tilt ; 1272, pan : 1034, real_pan : 1034
tilt : 1274, real_tilt ; 1272, pan : 1050, real_pan : 1049
tilt : 1274, real_tilt ; 1272, pan : 1066, real_pan : 1066
tilt : 1274, real_tilt ; 1272, pan : 1082, real_pan : 1082
tilt : 1274, real_tilt ; 1272, pan : 1098, real_pan : 1098
tilt : 1274, real_tilt ; 1272, pan : 1114, real_pan : 1113
tilt : 1274, real_tilt ; 1272, pan : 1130, real_pan : 1129
tilt : 1274, real_tilt ; 1272, pan : 1146, real_pan : 1145
tilt : 1274, real_tilt ; 1272, pan : 1162, real_pan : 1161
tilt : 1274, real_tilt ; 1272, pan : 1178, real_pan : 1177
tilt : 1274, real_tilt ; 1272, pan : 1194, real_pan : 1192
tilt : 1274, real_tilt ; 1272, pan : 1210, real_pan : 1209
tilt : 1274, real_tilt ; 1272, pan : 1226, real_pan : 1224
tilt : 1274, real_tilt ; 1272, pan : 1242, real_pan : 1240
tilt : 1274, real_tilt ; 1272, pan : 1258, real_pan : 1256
tilt : 1274, real_tilt ; 1272, pan : 1274, real_pan : 1272
tilt : 1274, real_tilt ; 1272, pan : 1290, real_pan : 1288
tilt : 1274, real_tilt ; 1272, pan : 1306, real_pan : 1304
tilt : 1274, real_tilt ; 1272, pan : 1322, real_pan : 1320
tilt : 1274, real_tilt ; 1272, pan : 1338, real_pan : 1336
tilt : 1274, real_tilt ; 1272, pan : 1354, real_pan : 1351
tilt : 1290, real_tilt ; 1288, pan : 682, real_pan : 684
tilt : 1290, real_tilt ; 1288, pan : 698, real_pan : 698
tilt : 1290, real_tilt ; 1288, pan : 714, real_pan : 714
tilt : 1290, real_tilt ; 1288, pan : 730, real_pan : 731
tilt : 1290, real_tilt ; 1288, pan : 746, real_pan : 746
tilt : 1290, real_tilt ; 1288, pan : 762, real_pan : 762
tilt : 1290, real_tilt ; 1288, pan : 778, real_pan : 778
tilt : 1290, real_tilt ; 1288, pan : 794, real_pan : 794
tilt : 1290, real_tilt ; 1288, pan : 810, real_pan : 810
tilt : 1290, real_tilt ; 1288, pan : 826, real_pan : 826
tilt : 1290, real_tilt ; 1288, pan : 842, real_pan : 842
tilt : 1290, real_tilt ; 1288, pan : 858, real_pan : 858
tilt : 1290, real_tilt ; 1288, pan : 874, real_pan : 874
tilt : 1290, real_tilt ; 1288, pan : 890, real_pan : 890
tilt : 1290, real_tilt ; 1288, pan : 906, real_pan : 906
tilt : 1290, real_tilt ; 1288, pan : 922, real_pan : 922
tilt : 1290, real_tilt ; 1288, pan : 938, real_pan : 938
tilt : 1290, real_tilt ; 1288, pan : 954, real_pan : 953
tilt : 1290, real_tilt ; 1288, pan : 970, real_pan : 970
tilt : 1290, real_tilt ; 1288, pan : 986, real_pan : 986
tilt : 1290, real_tilt ; 1288, pan : 1002, real_pan : 1002
tilt : 1290, real_tilt ; 1288, pan : 1018, real_pan : 1018
tilt : 1290, real_tilt ; 1288, pan : 1034, real_pan : 1034
tilt : 1290, real_tilt ; 1288, pan : 1050, real_pan : 1050
tilt : 1290, real_tilt ; 1288, pan : 1066, real_pan : 1066
tilt : 1290, real_tilt ; 1288, pan : 1082, real_pan : 1082
tilt : 1290, real_tilt ; 1288, pan : 1098, real_pan : 1098
tilt : 1290, real_tilt ; 1288, pan : 1114, real_pan : 1113
tilt : 1290, real_tilt ; 1288, pan : 1130, real_pan : 1129
tilt : 1290, real_tilt ; 1288, pan : 1146, real_pan : 1145
tilt : 1290, real_tilt ; 1288, pan : 1162, real_pan : 1161
tilt : 1290, real_tilt ; 1288, pan : 1178, real_pan : 1177
tilt : 1290, real_tilt ; 1288, pan : 1194, real_pan : 1192
tilt : 1290, real_tilt ; 1288, pan : 1210, real_pan : 1208
tilt : 1290, real_tilt ; 1288, pan : 1226, real_pan : 1224
tilt : 1290, real_tilt ; 1288, pan : 1242, real_pan : 1240
tilt : 1290, real_tilt ; 1288, pan : 1258, real_pan : 1255
tilt : 1290, real_tilt ; 1288, pan : 1274, real_pan : 1272
tilt : 1290, real_tilt ; 1288, pan : 1290, real_pan : 1287
tilt : 1290, real_tilt ; 1288, pan : 1306, real_pan : 1303
tilt : 1290, real_tilt ; 1288, pan : 1322, real_pan : 1320
tilt : 1290, real_tilt ; 1288, pan : 1338, real_pan : 1335
tilt : 1290, real_tilt ; 1288, pan : 1354, real_pan : 1351
tilt : 1306, real_tilt ; 1304, pan : 682, real_pan : 684
tilt : 1306, real_tilt ; 1304, pan : 698, real_pan : 698
tilt : 1306, real_tilt ; 1304, pan : 714, real_pan : 714
tilt : 1306, real_tilt ; 1304, pan : 730, real_pan : 730
tilt : 1306, real_tilt ; 1304, pan : 746, real_pan : 747
tilt : 1306, real_tilt ; 1304, pan : 762, real_pan : 762
tilt : 1306, real_tilt ; 1304, pan : 778, real_pan : 778
tilt : 1306, real_tilt ; 1304, pan : 794, real_pan : 794
tilt : 1306, real_tilt ; 1304, pan : 810, real_pan : 810
tilt : 1306, real_tilt ; 1304, pan : 826, real_pan : 826
tilt : 1306, real_tilt ; 1304, pan : 842, real_pan : 842
tilt : 1306, real_tilt ; 1304, pan : 858, real_pan : 858
